participant_id,paragraph_id,aoi_id,aoi_text,word_frequency,dwell_time
l44_414,1,18,on,6.91,0
l44_414,1,19,Tuesday,4.63,0
l44_414,1,20,8th,4.24,201
l44_414,1,21,"April,",5.19,0
l44_414,1,22,"2014,",4.67,176
l44_414,1,23,she,6.26,0
l44_414,1,24,described,5.0,90
l44_414,1,25,the,7.73,0
l44_414,1,26,extraordinary,4.36,0
l44_414,1,27,moment,5.24,173
l44_414,1,28,when,6.37,0
l44_414,1,29,she,6.26,0
l44_414,1,30,received,5.16,170
l44_414,1,31,a,7.36,0
l44_414,1,32,message,5.0,225
l44_414,1,33,in,7.27,0
l44_414,1,34,a,7.36,0
l44_414,1,35,"bottle,",4.57,194
l44_414,1,36,101,3.74,0
l44_414,1,37,years,5.96,99
l44_414,1,38,after,6.11,231
l44_414,1,39,he,6.69,0
l44_414,1,40,had,6.33,177
l44_414,1,41,lobbed,2.39,178
l44_414,1,42,it,6.95,0
l44_414,1,43,into,6.11,0
l44_414,1,44,the,7.73,0
l44_414,1,45,Baltic,3.57,257
l44_414,1,46,Sea.,5.06,0
l44_414,1,47,Thought,5.59,345
l44_414,1,48,to,7.43,147
l44_414,1,49,be,6.79,0
l44_414,1,50,the,7.73,0
l44_414,1,51,world's,4.61,235
l44_414,1,52,oldest,4.24,0
l44_414,1,53,message,5.0,160
l44_414,1,54,in,7.27,0
l44_414,1,55,a,7.36,0
l44_414,1,56,"bottle,",4.57,159
l44_414,1,57,it,6.95,0
l44_414,1,58,was,6.82,0
l44_414,1,59,presented,4.75,161
l44_414,1,60,to,7.43,0
l44_414,1,61,Erdmann,2.12,254
l44_414,1,62,by,6.66,0
l44_414,1,63,the,7.73,0
l44_414,1,64,museum,4.71,317
l44_414,1,65,that,7.01,0
l44_414,1,66,is,7.07,181
l44_414,1,67,now,6.18,0
l44_414,1,68,exhibiting,3.4,275
l44_414,1,69,it,6.95,0
l44_414,1,70,in,7.27,0
l44_414,1,71,Germany.,4.9,0
l45_415,4,1,Researchers,4.39,343
l45_415,4,2,believe,5.51,212
l45_415,4,3,Erdmann's,0.0,191
l45_415,4,4,"grandfather,",4.24,291
l45_415,4,5,Richard,4.79,405
l45_415,4,6,"Platz,",2.39,305
l45_415,4,7,threw,4.46,395
l45_415,4,8,the,7.73,30
l45_415,4,9,bottle,4.57,144
l45_415,4,10,in,7.27,97
l45_415,4,11,the,7.73,316
l45_415,4,12,sea,5.06,0
l45_415,4,13,while,5.86,329
l45_415,4,14,on,6.91,0
l45_415,4,15,a,7.36,0
l45_415,4,16,hike,3.95,385
l45_415,4,17,with,6.85,123
l45_415,4,18,a,7.36,0
l45_415,4,19,nature,4.98,207
l45_415,4,20,appreciation,4.12,383
l45_415,4,21,group,5.57,0
l45_415,4,22,in,7.27,314
l45_415,4,23,1913.,3.84,286
l45_415,4,24,He,6.69,0
l45_415,4,25,was,6.82,329
l45_415,4,26,20,5.08,255
l45_415,4,27,years,5.96,115
l45_415,4,28,old,5.75,0
l45_415,4,29,at,6.7,385
l45_415,4,30,the,7.73,0
l45_415,4,31,time.,6.29,0
l45_415,4,32,Much,6.0,207
l45_415,4,33,of,7.4,111
l45_415,4,34,the,7.73,129
l45_415,4,35,postcard,3.44,580
l45_415,4,36,was,6.82,0
l45_415,4,37,"indecipherable,",2.24,1753
l45_415,4,38,although,5.3,177
l45_415,4,39,the,7.73,150
l45_415,4,40,address,4.91,137
l45_415,4,41,in,7.27,184
l45_415,4,42,Berlin,4.38,200
l45_415,4,43,on,6.91,898
l45_415,4,44,the,7.73,142
l45_415,4,45,front,5.28,287
l45_415,4,46,of,7.4,336
l45_415,4,47,the,7.73,0
l45_415,4,48,card,5.04,189
l45_415,4,49,was,6.82,121
l45_415,4,50,"legible,",2.8,377
l45_415,4,51,as,6.77,167
l45_415,4,52,was,6.82,0
l45_415,4,53,the,7.73,215
l45_415,4,54,author's,3.43,549
l45_415,4,55,polite,3.92,0
l45_415,4,56,request,4.76,436
l45_415,4,57,that,7.01,190
l45_415,4,58,the,7.73,163
l45_415,4,59,note,5.04,129
l45_415,4,60,be,6.79,0
l45_415,4,61,sent,5.16,235
l45_415,4,62,by,6.66,112
l45_415,4,63,the,7.73,213
l45_415,4,64,finder,3.28,143
l45_415,4,65,to,7.43,247
l45_415,4,66,his,6.51,118
l45_415,4,67,home,5.81,0
l45_415,4,68,address.,4.91,715
l45_415,4,69,“He,6.69,778
l45_415,4,70,also,6.19,440
l45_415,4,71,included,5.03,609
l45_415,4,72,two,6.1,0
l45_415,4,73,stamps,3.91,468
l45_415,4,74,from,6.63,260
l45_415,4,75,that,7.01,336
l45_415,4,76,time,6.29,0
l45_415,4,77,that,7.01,146
l45_415,4,78,were,6.34,206
l45_415,4,79,also,6.19,205
l45_415,4,80,in,7.27,0
l45_415,4,81,the,7.73,275
l45_415,4,82,"bottle,",4.57,0
l45_415,4,83,so,6.52,214
l45_415,4,84,the,7.73,0
l45_415,4,85,finder,3.28,165
l45_415,4,86,would,6.27,170
l45_415,4,87,not,6.69,715
l45_415,4,88,incur,3.3,577
l45_415,4,89,a,7.36,139
l45_415,4,90,"cost,”",5.24,226
l45_415,4,91,Erdmann,2.12,565
l45_415,4,92,said.,6.01,106
l45_415,4,93,“But,6.63,265
l45_415,4,94,he,6.69,565
l45_415,4,95,did,5.96,414
l45_415,4,96,not,6.69,186
l45_415,4,97,think,6.08,187
l45_415,4,98,it,6.95,162
l45_415,4,99,would,6.27,358
l45_415,4,100,take,5.92,0
l45_415,4,101,101,3.74,291
l45_415,4,102,years.”,5.96,0
l45_415,4,103,She,6.26,654
l45_415,4,104,said,6.01,123
l45_415,4,105,she,6.26,45
l45_415,4,106,was,6.82,0
l45_415,4,107,moved,5.01,0
l45_415,4,108,by,6.66,579
l45_415,4,109,the,7.73,216
l45_415,4,110,arrival,4.44,410
l45_415,4,111,of,7.4,112
l45_415,4,112,the,7.73,482
l45_415,4,113,"message,",5.0,0
l45_415,4,114,although,5.3,624
l45_415,4,115,she,6.26,207
l45_415,4,116,had,6.33,179
l45_415,4,117,not,6.69,0
l45_415,4,118,known,5.39,144
l45_415,4,119,her,6.3,0
l45_415,4,120,grandfather,4.24,97
l45_415,4,121,because,6.03,1021
l45_415,4,122,he,6.69,362
l45_415,4,123,"died,",5.2,0
l45_415,4,124,at,6.7,305
l45_415,4,125,the,7.73,206
l45_415,4,126,age,5.32,0
l45_415,4,127,of,7.4,102
l45_415,4,128,"54,",4.73,0
l45_415,4,129,six,5.29,1016
l45_415,4,130,years,5.96,703
l45_415,4,131,before,5.93,337
l45_415,4,132,she,6.26,213
l45_415,4,133,was,6.82,156
l45_415,4,134,born.,5.09,0
l46_2096,6,1,The,7.73,234
l46_2096,6,2,message,5.0,354
l46_2096,6,3,and,7.41,0
l46_2096,6,4,the,7.73,0
l46_2096,6,5,bottle,4.57,130
l46_2096,6,6,will,6.45,0
l46_2096,6,7,be,6.79,162
l46_2096,6,8,on,6.91,0
l46_2096,6,9,display,4.63,206
l46_2096,6,10,at,6.7,0
l46_2096,6,11,Hamburg's,1.99,439
l46_2096,6,12,Maritime,3.96,439
l46_2096,6,13,Museum,4.71,180
l46_2096,6,14,until,5.61,0
l46_2096,6,15,the,7.73,231
l46_2096,6,16,beginning,5.0,82
l46_2096,6,17,of,7.4,0
l46_2096,6,18,May,5.98,218
l46_2096,6,19,"2014,",4.67,0
l46_2096,6,20,after,6.11,327
l46_2096,6,21,which,6.3,405
l46_2096,6,22,experts,4.52,0
l46_2096,6,23,will,6.45,176
l46_2096,6,24,attempt,4.85,133
l46_2096,6,25,to,7.43,0
l46_2096,6,26,decipher,3.14,236
l46_2096,6,27,the,7.73,0
l46_2096,6,28,rest,5.23,199
l46_2096,6,29,of,7.4,0
l46_2096,6,30,the,7.73,0
l46_2096,6,31,text.,5.01,172
l46_2096,6,32,It,6.95,0
l46_2096,6,33,is,7.07,140
l46_2096,6,34,not,6.69,120
l46_2096,6,35,clear,5.25,0
l46_2096,6,36,what,6.38,277
l46_2096,6,37,will,6.45,0
l46_2096,6,38,then,6.07,183
l46_2096,6,39,happen,5.19,0
l46_2096,6,40,to,7.43,0
l46_2096,6,41,the,7.73,220
l46_2096,6,42,"bottle,",4.57,0
l46_2096,6,43,but,6.63,0
l46_2096,6,44,Erdmann,2.12,248
l46_2096,6,45,hopes,4.4,0
l46_2096,6,46,it,6.95,0
l46_2096,6,47,will,6.45,0
l46_2096,6,48,stay,5.33,196
l46_2096,6,49,at,6.7,0
l46_2096,6,50,the,7.73,0
l46_2096,6,51,museum.,4.71,188
l46_2096,6,52,“We,6.54,0
l46_2096,6,53,want,6.04,0
l46_2096,6,54,to,7.43,135
l46_2096,6,55,make,6.08,0
l46_2096,6,56,a,7.36,0
l46_2096,6,57,few,5.6,0
l46_2096,6,58,photos,4.83,141
l46_2096,6,59,available,5.28,182
l46_2096,6,60,to,7.43,0
l46_2096,6,61,put,5.66,0
l46_2096,6,62,with,6.85,0
l46_2096,6,63,the,7.73,0
l46_2096,6,64,bottle,4.57,162
l46_2096,6,65,and,7.41,467
l46_2096,6,66,give,5.71,0
l46_2096,6,67,it,6.95,0
l46_2096,6,68,a,7.36,0
l46_2096,6,69,"face,",5.45,0
l46_2096,6,70,so,6.52,0
l46_2096,6,71,visitors,4.49,0
l46_2096,6,72,can,6.46,0
l46_2096,6,73,see,6.1,0
l46_2096,6,74,the,7.73,0
l46_2096,6,75,young,5.43,0
l46_2096,6,76,man,5.82,0
l46_2096,6,77,who,6.34,0
l46_2096,6,78,threw,4.46,0
l46_2096,6,79,the,7.73,0
l46_2096,6,80,bottle,4.57,0
l46_2096,6,81,into,6.11,0
l46_2096,6,82,the,7.73,0
l46_2096,6,83,"water,”",5.52,0
l46_2096,6,84,she,6.26,0
l46_2096,6,85,said.,6.01,0
l47_420,3,1,The,7.73,162
l47_420,3,2,brown,5.01,158
l47_420,3,3,beer,4.7,367
l47_420,3,4,"bottle,",4.57,682
l47_420,3,5,which,6.3,494
l47_420,3,6,had,6.33,330
l47_420,3,7,been,6.27,244
l47_420,3,8,in,7.27,151
l47_420,3,9,the,7.73,340
l47_420,3,10,water,5.52,183
l47_420,3,11,for,7.01,0
l47_420,3,12,101,3.74,316
l47_420,3,13,"years,",5.96,0
l47_420,3,14,was,6.82,170
l47_420,3,15,found,5.68,311
l47_420,3,16,in,7.27,0
l47_420,3,17,the,7.73,335
l47_420,3,18,catch,4.87,313
l47_420,3,19,of,7.4,157
l47_420,3,20,Konrad,2.85,550
l47_420,3,21,"Fischer,",3.52,516
l47_420,3,22,a,7.36,0
l47_420,3,23,"fisherman,",3.49,143
l47_420,3,24,who,6.34,0
l47_420,3,25,had,6.33,328
l47_420,3,26,been,6.27,143
l47_420,3,27,out,6.38,317
l47_420,3,28,in,7.27,377
l47_420,3,29,the,7.73,450
l47_420,3,30,Baltic,3.57,0
l47_420,3,31,Sea,5.06,181
l47_420,3,32,off,5.93,0
l47_420,3,33,the,7.73,204
l47_420,3,34,northern,4.85,608
l47_420,3,35,city,5.61,165
l47_420,3,36,of,7.4,390
l47_420,3,37,Kiel.,2.82,0
l47_420,3,38,Holger,2.6,465
l47_420,3,39,von,4.17,0
l47_420,3,40,"Neuhoff,",1.23,0
l47_420,3,41,curator,3.55,664
l47_420,3,42,for,7.01,300
l47_420,3,43,ocean,4.7,0
l47_420,3,44,and,7.41,0
l47_420,3,45,science,5.12,419
l47_420,3,46,at,6.7,448
l47_420,3,47,the,7.73,0
l47_420,3,48,"museum,",4.71,255
l47_420,3,49,said,6.01,396
l47_420,3,50,this,6.82,199
l47_420,3,51,bottled,3.49,249
l47_420,3,52,message,5.0,219
l47_420,3,53,was,6.82,162
l47_420,3,54,the,7.73,1711
l47_420,3,55,oldest,4.24,716
l47_420,3,56,he,6.69,302
l47_420,3,57,had,6.33,568
l47_420,3,58,come,5.78,422
l47_420,3,59,across.,5.25,0
l47_420,3,60,“There,6.31,175
l47_420,3,61,are,6.74,170
l47_420,3,62,documents,4.64,154
l47_420,3,63,that,7.01,158
l47_420,3,64,have,6.71,194
l47_420,3,65,been,6.27,152
l47_420,3,66,found,5.68,210
l47_420,3,67,without,5.69,517
l47_420,3,68,the,7.73,266
l47_420,3,69,bottle,4.57,0
l47_420,3,70,that,7.01,774
l47_420,3,71,are,6.74,312
l47_420,3,72,older,4.92,0
l47_420,3,73,and,7.41,524
l47_420,3,74,are,6.74,148
l47_420,3,75,in,7.27,192
l47_420,3,76,the,7.73,193
l47_420,3,77,"museum,”",4.71,0
l47_420,3,78,he,6.69,175
l47_420,3,79,said.,6.01,804
l47_420,3,80,"“But,",6.63,399
l47_420,3,81,with,6.85,774
l47_420,3,82,the,7.73,198
l47_420,3,83,bottle,4.57,612
l47_420,3,84,and,7.41,383
l47_420,3,85,the,7.73,742
l47_420,3,86,"document,",4.5,715
l47_420,3,87,this,6.82,371
l47_420,3,88,is,7.07,185
l47_420,3,89,certainly,5.0,167
l47_420,3,90,the,7.73,355
l47_420,3,91,oldest,4.24,180
l47_420,3,92,at,6.7,414
l47_420,3,93,the,7.73,150
l47_420,3,94,moment.,5.24,209
l47_420,3,95,It,6.95,0
l47_420,3,96,is,7.07,139
l47_420,3,97,in,7.27,254
l47_420,3,98,extremely,4.79,348
l47_420,3,99,good,6.12,268
l47_420,3,100,condition.”,4.86,173
l48_421,5,1,“I,7.09,218
l48_421,5,2,knew,5.2,0
l48_421,5,3,very,6.0,212
l48_421,5,4,little,5.75,0
l48_421,5,5,about,6.4,221
l48_421,5,6,my,6.57,0
l48_421,5,7,"grandfather,",4.24,121
l48_421,5,8,but,6.63,0
l48_421,5,9,I,7.09,223
l48_421,5,10,found,5.68,0
l48_421,5,11,out,6.38,129
l48_421,5,12,that,7.01,0
l48_421,5,13,he,6.69,300
l48_421,5,14,was,6.82,0
l48_421,5,15,a,7.36,0
l48_421,5,16,writer,4.69,266
l48_421,5,17,who,6.34,0
l48_421,5,18,was,6.82,0
l48_421,5,19,very,6.0,0
l48_421,5,20,"open-minded,",4.13,0
l48_421,5,21,and,7.41,168
l48_421,5,22,believed,4.75,69
l48_421,5,23,in,7.27,0
l48_421,5,24,freedom,4.86,0
l48_421,5,25,and,7.41,173
l48_421,5,26,that,7.01,0
l48_421,5,27,everyone,5.47,216
l48_421,5,28,should,5.99,164
l48_421,5,29,respect,5.03,275
l48_421,5,30,each,5.69,142
l48_421,5,31,"other,”",6.16,0
l48_421,5,32,she,6.26,372
l48_421,5,33,said.,6.01,0
l48_421,5,34,“He,6.69,380
l48_421,5,35,did,5.96,138
l48_421,5,36,a,7.36,220
l48_421,5,37,lot,5.61,173
l48_421,5,38,for,7.01,176
l48_421,5,39,the,7.73,0
l48_421,5,40,young,5.43,169
l48_421,5,41,and,7.41,64
l48_421,5,42,later,5.49,0
l48_421,5,43,traveled,4.06,339
l48_421,5,44,with,6.85,180
l48_421,5,45,his,6.51,0
l48_421,5,46,wife,5.23,144
l48_421,5,47,and,7.41,0
l48_421,5,48,two,6.1,238
l48_421,5,49,daughters.,4.28,0
l48_421,5,50,It,6.95,185
l48_421,5,51,was,6.82,0
l48_421,5,52,wonderful,4.85,197
l48_421,5,53,because,6.03,165
l48_421,5,54,I,7.09,0
l48_421,5,55,could,6.06,149
l48_421,5,56,see,6.1,244
l48_421,5,57,where,6.0,0
l48_421,5,58,my,6.57,0
l48_421,5,59,roots,4.34,312
l48_421,5,60,came,5.5,164
l48_421,5,61,from.”,6.63,0
l48_421,5,62,Like,6.41,204
l48_421,5,63,her,6.3,0
l48_421,5,64,"grandfather,",4.24,187
l48_421,5,65,Erdmann,2.12,512
l48_421,5,66,"said,",6.01,138
l48_421,5,67,she,6.26,151
l48_421,5,68,also,6.19,168
l48_421,5,69,liked,4.76,249
l48_421,5,70,culture,5.03,148
l48_421,5,71,and,7.41,0
l48_421,5,72,traveling,4.27,147
l48_421,5,73,around,5.77,0
l48_421,5,74,the,7.73,148
l48_421,5,75,world.,5.89,0
l48_421,5,76,She,6.26,131
l48_421,5,77,described,5.0,161
l48_421,5,78,herself,4.78,430
l48_421,5,79,as,6.77,189
l48_421,5,80,"open-minded,",4.13,0
l48_421,5,81,too.,5.95,262
l48_421,5,82,“What,6.38,363
l48_421,5,83,he,6.69,0
l48_421,5,84,taught,4.68,513
l48_421,5,85,his,6.51,293
l48_421,5,86,two,6.1,0
l48_421,5,87,"daughters,",4.28,195
l48_421,5,88,my,6.57,451
l48_421,5,89,mother,5.24,174
l48_421,5,90,taught,4.68,212
l48_421,5,91,me,6.48,0
l48_421,5,92,and,7.41,171
l48_421,5,93,I,7.09,0
l48_421,5,94,have,6.71,199
l48_421,5,95,then,6.07,701
l48_421,5,96,given,5.41,241
l48_421,5,97,to,7.43,210
l48_421,5,98,my,6.57,0
l48_421,5,99,"sons,”",4.5,144
l48_421,5,100,she,6.26,372
l48_421,5,101,said.,6.01,0
l48_421,5,102,Despite,5.0,370
l48_421,5,103,her,6.3,244
l48_421,5,104,joy,4.55,0
l48_421,5,105,at,6.7,253
l48_421,5,106,receiving,4.59,188
l48_421,5,107,the,7.73,0
l48_421,5,108,bottled,3.49,298
l48_421,5,109,"message,",5.0,142
l48_421,5,110,she,6.26,244
l48_421,5,111,said,6.01,0
l48_421,5,112,that,7.01,209
l48_421,5,113,she,6.26,0
l48_421,5,114,hoped,4.28,236
l48_421,5,115,others,5.42,0
l48_421,5,116,would,6.27,606
l48_421,5,117,not,6.69,154
l48_421,5,118,repeat,4.49,232
l48_421,5,119,what,6.38,171
l48_421,5,120,her,6.3,0
l48_421,5,121,grandfather,4.24,73
l48_421,5,122,had,6.33,240
l48_421,5,123,done,5.58,0
l48_421,5,124,and,7.41,0
l48_421,5,125,throw,4.83,164
l48_421,5,126,bottles,4.19,138
l48_421,5,127,with,6.85,0
l48_421,5,128,messages,4.54,353
l48_421,5,129,into,6.11,165
l48_421,5,130,the,7.73,0
l48_421,5,131,sea.,5.06,0
l48_421,5,132,"“Today,",5.55,0
l48_421,5,133,the,7.73,0
l48_421,5,134,sea,5.06,0
l48_421,5,135,is,7.07,0
l48_421,5,136,so,6.52,178
l48_421,5,137,full,5.54,0
l48_421,5,138,of,7.4,128
l48_421,5,139,so,6.52,0
l48_421,5,140,many,5.91,0
l48_421,5,141,bottles,4.19,223
l48_421,5,142,and,7.41,144
l48_421,5,143,rubbish,3.87,125
l48_421,5,144,that,7.01,399
l48_421,5,145,more,6.36,409
l48_421,5,146,shouldn't,4.82,378
l48_421,5,147,be,6.79,248
l48_421,5,148,thrown,4.4,168
l48_421,5,149,in,7.27,109
l48_421,5,150,"there,“",6.31,311
l48_421,5,151,she,6.26,0
l48_421,5,152,said.,6.01,0
l49_424,2,1,“It,6.95,230
l49_424,2,2,was,6.82,58
l49_424,2,3,very,6.0,495
l49_424,2,4,"surprising,”",4.28,304
l49_424,2,5,Angela,4.02,456
l49_424,2,6,"Erdmann,",2.12,78
l49_424,2,7,"62,",4.66,275
l49_424,2,8,"said,",6.01,465
l49_424,2,9,recalling,3.38,471
l49_424,2,10,how,6.24,202
l49_424,2,11,she,6.26,0
l49_424,2,12,found,5.68,185
l49_424,2,13,out,6.38,104
l49_424,2,14,about,6.4,141
l49_424,2,15,the,7.73,0
l49_424,2,16,bottle.,4.57,231
l49_424,2,17,“A,7.36,0
l49_424,2,18,man,5.82,84
l49_424,2,19,stood,4.57,149
l49_424,2,20,at,6.7,38
l49_424,2,21,my,6.57,115
l49_424,2,22,door,5.08,0
l49_424,2,23,and,7.41,0
l49_424,2,24,told,5.54,227
l49_424,2,25,me,6.48,0
l49_424,2,26,he,6.69,0
l49_424,2,27,had,6.33,422
l49_424,2,28,post,5.43,165
l49_424,2,29,from,6.63,86
l49_424,2,30,my,6.57,0
l49_424,2,31,grandfather.,4.24,124
l49_424,2,32,He,6.69,184
l49_424,2,33,then,6.07,286
l49_424,2,34,told,5.54,73
l49_424,2,35,me,6.48,0
l49_424,2,36,that,7.01,0
l49_424,2,37,a,7.36,243
l49_424,2,38,message,5.0,121
l49_424,2,39,in,7.27,0
l49_424,2,40,a,7.36,0
l49_424,2,41,bottle,4.57,275
l49_424,2,42,had,6.33,176
l49_424,2,43,been,6.27,0
l49_424,2,44,found,5.68,338
l49_424,2,45,and,7.41,0
l49_424,2,46,that,7.01,220
l49_424,2,47,the,7.73,0
l49_424,2,48,name,5.61,254
l49_424,2,49,that,7.01,194
l49_424,2,50,was,6.82,286
l49_424,2,51,on,6.91,0
l49_424,2,52,the,7.73,154
l49_424,2,53,card,5.04,0
l49_424,2,54,was,6.82,0
l49_424,2,55,that,7.01,230
l49_424,2,56,of,7.4,0
l49_424,2,57,my,6.57,0
l49_424,2,58,grandfather.”,4.24,258
l49_424,2,59,Her,6.3,0
l49_424,2,60,visitor,4.01,384
l49_424,2,61,was,6.82,0
l49_424,2,62,a,7.36,0
l49_424,2,63,genealogical,3.04,507
l49_424,2,64,researcher,3.92,220
l49_424,2,65,who,6.34,151
l49_424,2,66,had,6.33,0
l49_424,2,67,managed,4.76,540
l49_424,2,68,to,7.43,154
l49_424,2,69,track,5.02,137
l49_424,2,70,her,6.3,0
l49_424,2,71,down,5.88,0
l49_424,2,72,in,7.27,0
l49_424,2,73,Berlin,4.38,267
l49_424,2,74,after,6.11,290
l49_424,2,75,the,7.73,0
l49_424,2,76,letter,4.95,303
l49_424,2,77,was,6.82,0
l49_424,2,78,given,5.41,174
l49_424,2,79,to,7.43,0
l49_424,2,80,the,7.73,0
l49_424,2,81,International,5.36,263
l49_424,2,82,Maritime,3.96,187
l49_424,2,83,Museum,4.71,159
l49_424,2,84,in,7.27,0
l49_424,2,85,the,7.73,165
l49_424,2,86,northern,4.85,150
l49_424,2,87,port,4.73,0
l49_424,2,88,city,5.61,203
l49_424,2,89,of,7.4,0
l49_424,2,90,Hamburg.,3.62,114
l4_331,6,1,The,7.73,147
l4_331,6,2,message,5.0,292
l4_331,6,3,and,7.41,0
l4_331,6,4,the,7.73,212
l4_331,6,5,bottle,4.57,118
l4_331,6,6,will,6.45,157
l4_331,6,7,be,6.79,181
l4_331,6,8,on,6.91,0
l4_331,6,9,display,4.63,354
l4_331,6,10,at,6.7,297
l4_331,6,11,Hamburg's,1.99,185
l4_331,6,12,Maritime,3.96,499
l4_331,6,13,Museum,4.71,0
l4_331,6,14,until,5.61,493
l4_331,6,15,the,7.73,0
l4_331,6,16,beginning,5.0,214
l4_331,6,17,of,7.4,0
l4_331,6,18,May,5.98,256
l4_331,6,19,"2014,",4.67,201
l4_331,6,20,after,6.11,134
l4_331,6,21,which,6.3,160
l4_331,6,22,experts,4.52,151
l4_331,6,23,will,6.45,0
l4_331,6,24,attempt,4.85,334
l4_331,6,25,to,7.43,0
l4_331,6,26,decipher,3.14,163
l4_331,6,27,the,7.73,0
l4_331,6,28,rest,5.23,267
l4_331,6,29,of,7.4,0
l4_331,6,30,the,7.73,280
l4_331,6,31,text.,5.01,132
l4_331,6,32,It,6.95,0
l4_331,6,33,is,7.07,218
l4_331,6,34,not,6.69,110
l4_331,6,35,clear,5.25,0
l4_331,6,36,what,6.38,211
l4_331,6,37,will,6.45,550
l4_331,6,38,then,6.07,249
l4_331,6,39,happen,5.19,175
l4_331,6,40,to,7.43,319
l4_331,6,41,the,7.73,0
l4_331,6,42,"bottle,",4.57,430
l4_331,6,43,but,6.63,0
l4_331,6,44,Erdmann,2.12,478
l4_331,6,45,hopes,4.4,454
l4_331,6,46,it,6.95,141
l4_331,6,47,will,6.45,0
l4_331,6,48,stay,5.33,154
l4_331,6,49,at,6.7,145
l4_331,6,50,the,7.73,0
l4_331,6,51,museum.,4.71,262
l4_331,6,52,“We,6.54,0
l4_331,6,53,want,6.04,205
l4_331,6,54,to,7.43,0
l4_331,6,55,make,6.08,145
l4_331,6,56,a,7.36,0
l4_331,6,57,few,5.6,0
l4_331,6,58,photos,4.83,348
l4_331,6,59,available,5.28,423
l4_331,6,60,to,7.43,0
l4_331,6,61,put,5.66,277
l4_331,6,62,with,6.85,159
l4_331,6,63,the,7.73,200
l4_331,6,64,bottle,4.57,495
l4_331,6,65,and,7.41,0
l4_331,6,66,give,5.71,426
l4_331,6,67,it,6.95,152
l4_331,6,68,a,7.36,169
l4_331,6,69,"face,",5.45,302
l4_331,6,70,so,6.52,0
l4_331,6,71,visitors,4.49,550
l4_331,6,72,can,6.46,0
l4_331,6,73,see,6.1,278
l4_331,6,74,the,7.73,0
l4_331,6,75,young,5.43,0
l4_331,6,76,man,5.82,699
l4_331,6,77,who,6.34,0
l4_331,6,78,threw,4.46,410
l4_331,6,79,the,7.73,157
l4_331,6,80,bottle,4.57,165
l4_331,6,81,into,6.11,195
l4_331,6,82,the,7.73,0
l4_331,6,83,"water,”",5.52,289
l4_331,6,84,she,6.26,183
l4_331,6,85,said.,6.01,0
l50_425,1,1,Angela,4.02,528
l50_425,1,2,Erdmann,2.12,0
l50_425,1,3,never,5.91,333
l50_425,1,4,knew,5.2,57
l50_425,1,5,her,6.3,479
l50_425,1,6,grandfather.,4.24,652
l50_425,1,7,He,6.69,0
l50_425,1,8,died,5.2,416
l50_425,1,9,in,7.27,149
l50_425,1,10,"1946,",4.11,467
l50_425,1,11,six,5.29,405
l50_425,1,12,years,5.96,167
l50_425,1,13,before,5.93,234
l50_425,1,14,she,6.26,234
l50_425,1,15,was,6.82,363
l50_425,1,16,born.,5.09,89
l50_425,1,17,"But,",6.63,691
l50_425,1,18,on,6.91,538
l50_425,1,19,Tuesday,4.63,229
l50_425,1,20,8th,4.24,0
l50_425,1,21,"April,",5.19,0
l50_425,1,22,"2014,",4.67,0
l50_425,1,23,she,6.26,0
l50_425,1,24,described,5.0,284
l50_425,1,25,the,7.73,317
l50_425,1,26,extraordinary,4.36,97
l50_425,1,27,moment,5.24,0
l50_425,1,28,when,6.37,226
l50_425,1,29,she,6.26,117
l50_425,1,30,received,5.16,163
l50_425,1,31,a,7.36,0
l50_425,1,32,message,5.0,708
l50_425,1,33,in,7.27,0
l50_425,1,34,a,7.36,0
l50_425,1,35,"bottle,",4.57,214
l50_425,1,36,101,3.74,155
l50_425,1,37,years,5.96,417
l50_425,1,38,after,6.11,368
l50_425,1,39,he,6.69,203
l50_425,1,40,had,6.33,178
l50_425,1,41,lobbed,2.39,324
l50_425,1,42,it,6.95,0
l50_425,1,43,into,6.11,164
l50_425,1,44,the,7.73,220
l50_425,1,45,Baltic,3.57,304
l50_425,1,46,Sea.,5.06,0
l50_425,1,47,Thought,5.59,164
l50_425,1,48,to,7.43,391
l50_425,1,49,be,6.79,216
l50_425,1,50,the,7.73,0
l50_425,1,51,world's,4.61,0
l50_425,1,52,oldest,4.24,0
l50_425,1,53,message,5.0,209
l50_425,1,54,in,7.27,181
l50_425,1,55,a,7.36,0
l50_425,1,56,"bottle,",4.57,0
l50_425,1,57,it,6.95,269
l50_425,1,58,was,6.82,0
l50_425,1,59,presented,4.75,536
l50_425,1,60,to,7.43,253
l50_425,1,61,Erdmann,2.12,1121
l50_425,1,62,by,6.66,413
l50_425,1,63,the,7.73,196
l50_425,1,64,museum,4.71,0
l50_425,1,65,that,7.01,460
l50_425,1,66,is,7.07,208
l50_425,1,67,now,6.18,0
l50_425,1,68,exhibiting,3.4,643
l50_425,1,69,it,6.95,0
l50_425,1,70,in,7.27,0
l50_425,1,71,Germany.,4.9,0
l51_429,4,1,Researchers,4.39,213
l51_429,4,2,believe,5.51,242
l51_429,4,3,Erdmann's,0.0,602
l51_429,4,4,"grandfather,",4.24,838
l51_429,4,5,Richard,4.79,751
l51_429,4,6,"Platz,",2.39,177
l51_429,4,7,threw,4.46,242
l51_429,4,8,the,7.73,0
l51_429,4,9,bottle,4.57,205
l51_429,4,10,in,7.27,191
